0.000000	0.000000	-0.000000
-0.046903	-0.028399	0.858694
-0.093743	-0.056761	1.716275
-0.140643	-0.085158	2.574964
-0.187486	-0.113520	3.432648
-0.234382	-0.141915	4.291335
-0.281220	-0.170274	5.148987
-0.328118	-0.198670	6.007777
-0.374955	-0.227029	6.865477
-0.421837	-0.255415	7.724036
-0.468733	-0.283810	8.582886
-0.515547	-0.312155	9.440275
-0.562431	-0.340542	10.298960
-0.609309	-0.368925	11.157570
-0.656205	-0.397396	12.015410
-0.701879	-0.423912	12.869650
-0.749824	-0.454004	13.731460
-0.799251	-0.484077	14.600260
-0.854664	-0.515507	15.479570
-0.907287	-0.546471	16.369400
-0.960916	-0.578359	17.268961
-1.011589	-0.609240	18.173180
-1.066256	-0.638736	19.084110
-1.118651	-0.668622	19.997219
-1.171840	-0.699078	20.913679
-1.224279	-0.728742	21.840420
-1.280807	-0.760472	22.774321
-1.334841	-0.792967	23.709530
-1.385747	-0.820924	24.651751
-1.436633	-0.845621	25.596939
-1.487044	-0.870213	26.544710
-1.538025	-0.897112	27.496269
-1.586551	-0.925415	28.454660
-1.633363	-0.955563	29.422930
-1.680971	-0.983838	30.398390
-1.728893	-1.011772	31.377649
-1.768976	-1.036363	32.357140
-1.815834	-1.059789	33.336311
-1.870663	-1.088016	34.320210
-1.929780	-1.129880	35.330971
-1.993748	-1.194548	36.387508
-2.061112	-1.249881	37.428501
-2.126953	-1.305052	38.471512
-2.190967	-1.349142	39.503651
-2.256115	-1.393047	40.538551
-2.329940	-1.426813	41.561111
-2.399728	-1.460731	42.583031
-2.465214	-1.489501	43.593021
-2.535885	-1.522850	44.597900
-2.600016	-1.559885	45.598820
-2.661881	-1.593756	46.598030
-2.728914	-1.629817	47.592751
-2.800794	-1.664529	48.578560
-2.871336	-1.697621	49.556000
-2.937935	-1.729013	50.537731
-3.002463	-1.766742	51.518452
-3.065844	-1.798994	52.495010
-3.130185	-1.830051	53.464981
-3.191520	-1.858398	54.428040
-3.248811	-1.886487	55.391781
-3.310922	-1.913841	56.350391
-3.371514	-1.938229	57.312511
-3.438994	-1.956763	58.273998
-3.511313	-1.975962	59.225399
-3.579193	-1.998111	60.166328
-3.641784	-2.021539	61.091251
-3.703384	-2.049159	62.006321
-3.776035	-2.078109	62.916779
-3.843940	-2.112094	63.815189
-3.912602	-2.145353	64.697861
-3.978228	-2.173835	65.566719
-4.046625	-2.201409	66.421631
-4.114442	-2.230822	67.264549
-4.179994	-2.258366	68.093277
-4.244856	-2.283310	68.909943
-4.313021	-2.307845	69.714241
-4.381935	-2.329476	70.507988
-4.445510	-2.355391	71.284370
-4.514875	-2.382091	72.037354
-4.580210	-2.409731	72.767906
-4.644343	-2.432982	73.480652
-4.709494	-2.459523	74.175392
-4.775730	-2.490277	74.851471
-4.837515	-2.525955	75.507439
-4.891889	-2.556654	76.138283
-4.937677	-2.585469	76.750099
-4.985837	-2.616742	77.344093
-5.039038	-2.646048	77.925339
-5.092732	-2.675699	78.494637
-5.133801	-2.701840	79.049530
-5.159772	-2.729207	79.592300
-5.183357	-2.756800	80.123039
-5.208269	-2.780022	80.634552
-5.235209	-2.801727	81.135384
-5.248892	-2.822088	81.622864
-5.236828	-2.839863	82.097008
-5.207469	-2.859306	82.555939
-5.163543	-2.878004	83.008461
-5.105620	-2.895751	83.454536
-5.029560	-2.911918	83.885300
-4.934649	-2.926167	84.313377
-4.817297	-2.942364	84.728691
-4.680938	-2.961855	85.118202
-4.519193	-2.980545	85.501709
-4.336344	-2.995233	85.853729
-4.130089	-3.006846	86.200012
-3.903866	-3.018353	86.525879
-3.656380	-3.030941	86.812103
-3.393066	-3.048142	87.095581
-3.115393	-3.063358	87.345032
-2.817803	-3.074584	87.594009
-2.508137	-3.084460	87.820099
-2.182602	-3.093149	88.008133
-1.847638	-3.103538	88.187988
-1.511055	-3.116572	88.343491
-1.165582	-3.127427	88.502037
-0.811071	-3.138031	88.641586
-0.450022	-3.146259	88.747948
-0.072684	-3.150458	88.839951
0.302092	-3.156586	88.930473
0.676345	-3.166835	89.023148
1.050891	-3.185174	89.125031
1.434583	-3.205997	89.210564
1.832910	-3.222114	89.277153
2.240743	-3.234217	89.329498
2.662750	-3.232193	89.372101
3.089762	-3.233114	89.418991
3.536770	-3.247013	89.472221
4.002128	-3.269703	89.520592
4.475771	-3.292077	89.556061
4.962461	-3.311658	89.583412
5.460049	-3.327578	89.603317
5.974572	-3.344693	89.621010
6.504623	-3.362740	89.638260
7.050381	-3.379767	89.654732
7.614093	-3.394968	89.671532
8.197957	-3.409306	89.687851
8.800912	-3.426200	89.701668
9.420230	-3.442284	89.707863
10.059780	-3.460292	89.716660
10.714580	-3.477648	89.719543
11.388370	-3.495197	89.721451
12.074620	-3.511618	89.720177
12.781900	-3.529809	89.727287
13.505010	-3.549541	89.738678
14.243950	-3.570045	89.752388
15.002600	-3.595307	89.776314
15.773680	-3.621398	89.805260
16.560551	-3.645849	89.843391
17.354731	-3.669719	89.883629
18.156509	-3.696455	89.929482
18.959961	-3.726996	89.978844
19.768190	-3.758629	90.033379
20.581930	-3.789412	90.082779
21.399469	-3.828201	90.132408
22.217350	-3.869642	90.182693
23.034321	-3.908789	90.227692
23.851480	-3.948711	90.273743
24.666599	-3.991884	90.317322
25.478371	-4.031552	90.364998
26.288799	-4.070675	90.411530
27.100090	-4.110043	90.457817
27.909920	-4.149285	90.499222
28.721800	-4.189372	90.537369
29.533440	-4.227712	90.568024
30.340321	-4.264420	90.588890
31.142040	-4.298961	90.602592
31.943239	-4.332533	90.604088
32.740688	-4.366800	90.598328
33.532669	-4.400925	90.586510
34.324242	-4.430514	90.562408
35.110390	-4.460151	90.529617
35.889149	-4.490465	90.490028
36.663631	-4.519810	90.442528
37.430828	-4.548257	90.386726
38.189579	-4.577147	90.323608
38.940491	-4.607065	90.251648
39.683632	-4.635152	90.176292
40.418758	-4.664020	90.091759
41.145741	-4.692210	90.002899
41.863239	-4.721760	89.910309
42.574829	-4.746579	89.816109
43.274632	-4.770015	89.723991
43.959461	-4.793116	89.634422
44.631161	-4.815263	89.546494
45.284969	-4.837060	89.460220
45.922798	-4.858683	89.378563
46.542591	-4.880596	89.306503
47.143970	-4.902936	89.244507
47.726311	-4.926346	89.193253
48.288792	-4.950044	89.152802
48.831470	-4.973119	89.126953
49.366470	-5.001409	89.121132
49.893761	-5.029978	89.130180
50.416698	-5.056479	89.148422
