0.000000	0.000000	0.000000
-0.000699	-0.009969	0.662318
-0.023077	-0.024875	1.346295
-0.032572	-0.027184	2.061604
-0.071541	-0.042107	2.763517
-0.097346	-0.059101	3.493804
-0.120420	-0.073196	4.255410
-0.136368	-0.088345	5.032207
-0.164129	-0.102289	5.805836
-0.191489	-0.115707	6.577855
-0.241985	-0.144105	7.389475
-0.276851	-0.156805	8.209510
-0.320609	-0.154448	9.016655
-0.366015	-0.173776	9.846101
-0.402237	-0.171585	10.671696
-0.461985	-0.190032	11.531134
-0.523388	-0.198528	12.380251
-0.588565	-0.218593	13.240309
-0.636157	-0.244787	14.079046
-0.657336	-0.276422	14.917314
-0.756844	-0.291635	15.849684
-0.780371	-0.326241	16.688601
-0.808373	-0.362338	17.536111
-0.785890	-0.398861	18.350075
-0.803189	-0.430264	19.202776
-0.826659	-0.427235	20.074646
-0.851578	-0.446790	20.964046
-0.883190	-0.464890	21.851769
-0.928775	-0.541349	22.711057
-0.958753	-0.545540	23.608092
-1.002118	-0.556594	24.498359
-1.046513	-0.578121	25.396657
-1.137249	-0.567464	26.331357
-1.179646	-0.586057	27.265427
-1.223428	-0.598054	28.216269
-1.302498	-0.601211	29.190975
-1.362308	-0.626786	30.143490
-1.415811	-0.639709	31.091430
-1.478817	-0.666412	32.052940
-1.542334	-0.690661	33.035900
-1.615958	-0.709483	34.026162
-1.672959	-0.743631	34.983461
-1.740658	-0.762103	35.978182
-1.824375	-0.767379	36.974819
-1.898792	-0.786733	37.964724
-1.999364	-0.791048	38.966748
-2.093860	-0.797979	39.954572
-2.175938	-0.795566	40.952764
-2.259409	-0.820538	41.938335
-2.336755	-0.839130	42.926041
-2.432212	-0.891944	43.911317
-2.489383	-0.931434	44.872717
-2.560560	-0.949053	45.827934
-2.637808	-0.960732	46.769558
-2.695828	-0.970050	47.704119
-2.751541	-1.004387	48.638621
-2.792611	-1.014798	49.575192
-2.843919	-1.030268	50.512514
-2.887224	-1.051496	51.451149
-2.960326	-1.070213	52.418173
-3.029234	-1.082097	53.343575
-3.106018	-1.091441	54.274116
-3.182602	-1.096399	55.214690
-3.264926	-1.109113	56.152446
-3.355908	-1.121801	57.080274
-3.443933	-1.137300	57.987535
-3.532507	-1.155788	58.891882
-3.634150	-1.173085	59.787923
-3.733379	-1.192681	60.690246
-3.810032	-1.219709	61.544465
-3.951003	-1.247227	62.416560
-4.068719	-1.293460	63.294589
-4.006380	-1.344717	63.969855
-4.054567	-1.353128	64.765895
-4.156148	-1.346172	65.560759
-4.235640	-1.330423	66.349187
-4.332675	-1.318991	67.157209
-4.430982	-1.301806	67.938215
-4.523281	-1.296196	68.687114
-4.612646	-1.286272	69.417554
-4.703640	-1.286839	70.119258
-4.790992	-1.285841	70.804825
-4.878085	-1.272973	71.478155
-4.967103	-1.286703	72.131146
-5.057285	-1.276836	72.758846
-5.127560	-1.272227	73.365959
-5.220109	-1.269865	73.957123
-5.301610	-1.275019	74.521400
-5.381540	-1.277686	75.095014
-5.445003	-1.272825	75.641062
-5.505059	-1.273633	76.167373
-5.547897	-1.281750	76.693708
-5.587796	-1.279087	77.210522
-5.632772	-1.278376	77.705138
-5.645248	-1.278865	78.194279
-5.643566	-1.282365	78.675052
-5.625686	-1.284528	79.131373
-5.592960	-1.288367	79.589620
-5.534787	-1.289845	80.047161
-5.466045	-1.310541	80.498003
-5.372105	-1.309332	80.937477
-5.270304	-1.311036	81.350481
-5.157817	-1.315942	81.750952
-5.012237	-1.331606	82.135800
-4.855082	-1.349076	82.490602
-4.665719	-1.377050	82.840873
-4.456218	-1.400100	83.170860
-4.231191	-1.424607	83.479220
-3.979163	-1.453249	83.766205
-3.713544	-1.491558	84.034467
-3.430614	-1.513492	84.285211
-3.127936	-1.546709	84.513460
-2.812153	-1.583541	84.722623
-2.478547	-1.614101	84.911719
-2.145540	-1.646605	85.085465
-1.807604	-1.680854	85.243961
-1.475656	-1.717340	85.376329
-1.131449	-1.753202	85.484752
-0.780411	-1.786999	85.571197
-0.427936	-1.821980	85.657953
-0.075254	-1.861304	85.748069
0.275754	-1.902811	85.837450
0.592958	-1.947009	85.888106
0.968044	-1.996055	85.945878
1.306633	-2.037407	85.954479
1.810542	-2.072594	86.070219
15.395220	-2.558472	90.238130
29.219612	-3.398402	94.173493
36.078644	-4.956419	98.041979
36.526374	-5.011969	98.056245
36.986249	-5.062216	98.051159
37.484032	-5.112694	98.052424
37.986852	-5.162389	98.053008
38.501219	-5.208698	98.048616
39.064829	-5.263293	98.060409
39.662085	-5.316937	98.077692
40.228533	-5.382245	98.100881
48.245478	-6.041185	99.995196
56.126854	-6.250609	101.763936
64.918548	-7.547234	103.771423
65.559780	-7.708881	103.714913
66.226934	-7.835035	103.629093
66.883681	-7.935464	103.529709
67.555835	-8.065354	103.446215
68.145536	-8.193695	103.304400
68.883808	-8.347663	103.243649
69.579570	-8.472930	103.160887
70.327940	-8.574355	103.098545
71.092804	-8.721340	103.040821
71.800539	-8.834813	102.937028
72.656296	-9.024681	102.922064
73.420650	-9.185205	102.856903
74.200549	-9.358859	102.804374
75.002722	-9.525716	102.759443
75.720805	-9.667734	102.672766
76.497064	-9.850177	102.610589
77.290828	-10.021683	102.543188
78.069363	-10.181451	102.478811
78.851758	-10.328639	102.407079
79.614486	-10.493437	102.345655
80.392167	-10.660742	102.294019
81.173342	-10.828955	102.238884
81.929298	-10.990512	102.156171
82.709292	-11.166480	102.102966
83.484901	-11.324625	102.028638
84.271479	-11.478863	101.948680
85.086589	-11.652523	101.876885
85.840748	-11.795115	101.774226
86.611692	-11.938571	101.674816
87.362178	-12.073672	101.567429
88.132616	-12.206631	101.449574
88.867095	-12.327503	101.327681
89.618801	-12.451242	101.202738
90.365679	-12.573948	101.065541
91.072021	-12.667227	100.901298
91.808732	-12.788687	100.741612
92.543045	-12.915756	100.586698
93.262249	-13.042628	100.433346
93.975766	-13.143941	100.266842
94.685265	-13.253271	100.083340
95.378412	-13.345058	99.915208
96.043668	-13.417769	99.732267
96.706713	-13.508186	99.554182
97.371890	-13.599246	99.401973
97.980219	-13.679522	99.242188
98.555257	-13.735726	99.077124
99.131010	-13.802519	98.922298
99.678090	-13.874528	98.790282
100.238953	-13.951997	98.671231
100.731893	-14.010517	98.560348
101.259896	-14.109083	98.484492
101.738302	-14.194020	98.405693
102.208139	-14.267316	98.328702
102.669648	-14.337913	98.262244
103.152467	-14.442707	98.218081
103.642032	-14.556451	98.197528
104.155377	-14.663353	98.189182
104.629746	-14.779663	98.202105
105.124732	-14.921576	98.237813
105.623421	-15.063211	98.306703
106.108044	-15.205336	98.375143
106.574144	-15.358987	98.480482
107.023132	-15.514926	98.613720
107.451448	-15.671810	98.736535
107.858427	-15.860036	98.934945
108.236397	-16.039083	99.171345
108.579661	-16.233773	99.418717
108.888144	-16.407393	99.712061
109.187592	-16.590251	100.002186
109.464312	-16.806448	100.308943
109.715071	-17.007080	100.653342
109.926649	-17.197182	101.008112
110.093161	-17.374116	101.333228
110.249692	-17.562889	101.702150
110.391085	-17.756232	102.092528
110.514100	-17.945169	102.498691
110.628140	-18.126619	102.909357
110.739517	-18.297684	103.318559
110.872787	-18.486979	103.748020
110.981058	-18.675374	104.169006
111.079872	-18.873120	104.618149
111.187888	-19.060022	105.061943
111.302927	-19.247153	105.504586
111.398323	-19.446321	105.972889
111.517275	-19.667531	106.471817
111.618931	-19.885497	106.967464
111.747066	-20.106481	107.467380
111.875941	-20.332471	107.984188
112.012139	-20.569622	108.480996
112.150999	-20.822500	109.009736
112.313339	-21.065816	109.539036
112.472086	-21.330610	110.115171
112.635395	-21.595210	110.677285
112.814976	-21.837186	111.202165
112.993053	-22.102517	111.763043
113.159294	-22.380635	112.353716
113.328499	-22.670070	112.936226
113.504704	-22.946805	113.538417
113.673712	-23.234110	114.155326
113.854486	-23.534161	114.785251
114.025450	-23.836841	115.411505
114.191264	-24.137334	116.065827
114.363443	-24.432586	116.721889
114.541659	-24.733077	117.384309
114.728212	-25.053760	118.073945
114.905032	-25.375457	118.760129
115.095749	-25.710168	119.483575
115.279468	-26.055371	120.218429
115.458407	-26.398273	120.932594
115.634823	-26.728665	121.675041
115.811024	-27.045851	122.405529
115.982307	-27.376498	123.139115
116.150869	-27.709690	123.881013
116.329476	-28.057945	124.651546
116.498903	-28.397671	125.381768
116.681864	-28.746976	126.149063
116.869034	-29.116845	126.933934
117.069195	-29.466053	127.705894
117.287653	-29.815441	128.463438
117.495823	-30.179909	129.214370
117.692859	-30.554140	130.004975
117.900307	-30.910555	130.764728
118.107864	-31.257700	131.519603
118.310041	-31.603114	132.259971
118.510568	-31.951875	133.010618
118.719742	-32.296707	133.733560
118.928745	-32.645806	134.459522
119.128908	-32.990447	135.204624
119.334530	-33.349481	135.968992
119.530986	-33.697132	136.714292
119.724040	-34.032442	137.470920
119.913069	-34.357753	138.196071
120.114859	-34.682323	138.922528
120.314293	-35.029048	139.666523
120.512107	-35.373838	140.389026
120.699132	-35.708209	141.118635
120.889018	-36.044007	141.800915
121.057042	-36.386239	142.520927
