0.000000	0.000000	0.000000
-0.003435	-0.008459	0.665898
-0.014957	-0.013238	1.354854
-0.033044	-0.018249	2.063213
-0.053864	-0.025549	2.787726
-0.072343	-0.036735	3.521877
-0.099575	-0.045547	4.277927
-0.132602	-0.054859	5.048021
-0.167130	-0.063897	5.832597
-0.200981	-0.073040	6.631378
-0.238291	-0.082677	7.443162
-0.281354	-0.092556	8.262433
-0.326067	-0.099112	9.083125
-0.366990	-0.105208	9.914885
-0.414854	-0.113673	10.751308
-0.463988	-0.124962	11.599600
-0.518462	-0.136801	12.456150
-0.573227	-0.147994	13.318836
-0.636272	-0.159873	14.193556
-0.696719	-0.173707	15.080601
-0.755201	-0.188959	15.969441
-0.817279	-0.202634	16.864513
-0.879061	-0.216754	17.765691
-0.941449	-0.232187	18.668813
-1.002396	-0.246266	19.581117
-1.067475	-0.261193	20.501002
-1.134874	-0.276625	21.421120
-1.199694	-0.291174	22.345322
-1.260225	-0.300966	23.277273
-1.322810	-0.309448	24.212940
-1.383248	-0.319707	25.146661
-1.444239	-0.328825	26.084103
-1.504131	-0.340311	27.030658
-1.561241	-0.353447	27.988864
-1.620011	-0.366443	28.956805
-1.675483	-0.380000	29.926072
-1.725548	-0.391284	30.885962
-1.783957	-0.399127	31.862394
-1.852117	-0.409986	32.834887
-1.918717	-0.422986	33.811415
-1.990585	-0.436918	34.803678
-2.062377	-0.455863	35.781108
-2.136478	-0.471366	36.778351
-2.206247	-0.484353	37.760297
-2.275913	-0.499456	38.753644
-2.352712	-0.510907	39.733174
-2.427441	-0.519381	40.728631
-2.500452	-0.525301	41.725765
-2.578058	-0.533681	42.711682
-2.652856	-0.542191	43.700633
-2.721860	-0.550868	44.676040
-2.800180	-0.559743	45.657850
-2.877784	-0.570630	46.624106
-2.952647	-0.580169	47.577417
-3.032919	-0.589943	48.538645
-3.106792	-0.604548	49.509439
-3.179600	-0.617825	50.479199
-3.253450	-0.629472	51.437023
-3.324621	-0.640852	52.391850
-3.399032	-0.653981	53.340987
-3.474425	-0.665773	54.285189
-3.546520	-0.676287	55.232530
-3.619944	-0.683398	56.174611
-3.701190	-0.688497	57.118540
-3.781558	-0.694908	58.048330
-3.859381	-0.701836	58.960250
-3.939394	-0.713602	59.863934
-4.024580	-0.728090	60.763885
-4.106521	-0.747012	61.643149
-4.189784	-0.765274	62.525144
-4.268017	-0.779445	63.376877
-4.349381	-0.793468	64.222879
-4.427993	-0.807778	65.053017
-4.508209	-0.818805	65.876423
-4.584354	-0.829142	66.679054
-4.659854	-0.839946	67.462373
-4.741166	-0.847131	68.246383
-4.824834	-0.852364	69.018176
-4.909771	-0.860013	69.770430
-4.986381	-0.871117	70.493803
-5.060519	-0.878739	71.199791
-5.139406	-0.884814	71.894890
